# Download from ensembl database through its query tool BioMart.
# 'Symbol' is Ensembl Gene ID.
# 'ID' is the numeric form of 'Symbol'.
# 'Family' is not given in original file, and we define it on our own. 
# 'Orient' is not given.
# ID	Family	Sysmbol	Species	Chromosome	Orient	Start	End
105204	14277	ENSG00000105204	Homo sapiens	19	-	45007833	45016681
105216	7047	ENSG00000105216	Homo sapiens	19	-	39355311	39412048
105220	7230	ENSG00000105220	Homo sapiens	19	-	39547909	39583076
105221	16099	ENSG00000105221	Homo sapiens	19	-	45428064	45483105
105223	2624	ENSG00000105223	Homo sapiens	19	-	45546447	45576229
105227	4195	ENSG00000105227	Homo sapiens	19	-	45591512	45611113
105229	5678	ENSG00000105229	Homo sapiens	19	-	3958748	3990383
105245	849	ENSG00000105245	Homo sapiens	19	-	45863650	45888396
105246	4473	ENSG00000105246	Homo sapiens	19	-	4180495	4188515
105248	8300	ENSG00000105248	Homo sapiens	19	-	4039939	4220083
105251	10951	ENSG00000105251	Homo sapiens	19	-	4229598	4241721
105254	4949	ENSG00000105254	Homo sapiens	19	-	41297728	41308689
105255	4803	ENSG00000105255	Homo sapiens	19	-	4255668	4274833
105258	9237	ENSG00000105258	Homo sapiens	19	-	41296452	41298088
105261	2181	ENSG00000105261	Homo sapiens	19	-	41293849	41296403
105270	4638	ENSG00000105270	Homo sapiens	19	-	41197402	41215635
105281	13018	ENSG00000105281	Homo sapiens	19	-	51969982	51983653
105287	16088	ENSG00000105287	Homo sapiens	19	-	51869414	51912224
105289	3320	ENSG00000105289	Homo sapiens	19	-	3659382	3701810
105290	13921	ENSG00000105290	Homo sapiens	19	-	41051241	41062539
105298	10170	ENSG00000105298	Homo sapiens	19	-	3561643	3575123
105321	8551	ENSG00000105321	Homo sapiens	19	-	52451632	52467048
105323	5849	ENSG00000105323	Homo sapiens	19	-	46460264	46505438
105325	9968	ENSG00000105325	Homo sapiens	19	-	3473954	3489325
105327	8644	ENSG00000105327	Homo sapiens	19	-	52415924	52427699
105329	12639	ENSG00000105329	Homo sapiens	19	-	46528491	46551656
105339	2420	ENSG00000105339	Homo sapiens	8	-	142207902	142275077
105341	6379	ENSG00000105341	Homo sapiens	19	-	46629093	46637714
105355	12062	ENSG00000105355	Homo sapiens	19	-	4789346	4818676
105357	16185	ENSG00000105357	Homo sapiens	19	-	55398697	55505611
105364	1585	ENSG00000105364	Homo sapiens	19	-	10223640	10231736
105366	6242	ENSG00000105366	Homo sapiens	19	-	56646064	56653520
105369	6919	ENSG00000105369	Homo sapiens	19	-	47073030	47077279
105370	1884	ENSG00000105370	Homo sapiens	19	-	56574976	56583009
105371	10704	ENSG00000105371	Homo sapiens	19	-	10258650	10260198
105372	10563	ENSG00000105372	Homo sapiens	19	-	47055828	47067322
105373	11523	ENSG00000105373	Homo sapiens	19	-	52940613	52967188
105374	1957	ENSG00000105374	Homo sapiens	19	-	56566686	56567772
105376	10536	ENSG00000105376	Homo sapiens	19	-	10261655	10268453
105379	6106	ENSG00000105379	Homo sapiens	19	-	56540222	56561484
105392	4713	ENSG00000105392	Homo sapiens	19	-	53016911	53038393
105393	7910	ENSG00000105393	Homo sapiens	19	-	17239232	17251162
105397	15492	ENSG00000105397	Homo sapiens	19	-	10322209	10350114
105398	8730	ENSG00000105398	Homo sapiens	19	-	53065682	53081405
105401	9013	ENSG00000105401	Homo sapiens	19	-	10362809	10375271
105402	10425	ENSG00000105402	Homo sapiens	19	-	52682703	52710309
105404	906	ENSG00000105404	Homo sapiens	19	-	47152675	47155325
105409	14952	ENSG00000105409	Homo sapiens	19	-	47162578	47190222
105419	14492	ENSG00000105419	Homo sapiens	19	-	52598204	52614597
105426	16405	ENSG00000105426	Homo sapiens	19	-	5156519	5291814
105427	9275	ENSG00000105427	Homo sapiens	19	-	47583013	47586279
105428	9805	ENSG00000105428	Homo sapiens	19	-	5406442	5407866
105429	2500	ENSG00000105429	Homo sapiens	19	-	47521601	47573470
105438	5128	ENSG00000105438	Homo sapiens	19	-	53577639	53586622
105443	6855	ENSG00000105443	Homo sapiens	19	-	53664375	53674457
105447	12775	ENSG00000105447	Homo sapiens	19	-	53641075	53652102
105464	7217	ENSG00000105464	Homo sapiens	19	-	53589944	53639205
105467	1184	ENSG00000105467	Homo sapiens	19	-	53559469	53571439
105472	5651	ENSG00000105472	Homo sapiens	19	-	55918417	55920791
105479	9165	ENSG00000105479	Homo sapiens	19	-	53491526	53516997
105486	9920	ENSG00000105486	Homo sapiens	19	-	53310515	53365672
105499	7529	ENSG00000105499	Homo sapiens	19	-	53242916	53305865
105507	14264	ENSG00000105507	Homo sapiens	19	-	53225023	53239116
105509	13495	ENSG00000105509	Homo sapiens	19	-	56908177	56919049
105514	15738	ENSG00000105514	Homo sapiens	19	-	11296094	11311321
105516	5677	ENSG00000105516	Homo sapiens	19	-	53825659	53832435
105518	9773	ENSG00000105518	Homo sapiens	19	-	11314452	11317920
105519	11986	ENSG00000105519	Homo sapiens	19	-	5862386	5866887
105520	4371	ENSG00000105520	Homo sapiens	19	-	11327107	11337372
105523	13183	ENSG00000105523	Homo sapiens	19	-	53795879	53808631
105538	4935	ENSG00000105538	Homo sapiens	19	-	53915655	53935782
105549	8204	ENSG00000105549	Homo sapiens	19	-	313059	327009
105550	8819	ENSG00000105550	Homo sapiens	19	-	53951156	53953392
105552	6745	ENSG00000105552	Homo sapiens	19	-	53990134	54006113
105556	8651	ENSG00000105556	Homo sapiens	19	-	256575	295791
105559	2542	ENSG00000105559	Homo sapiens	19	-	54032167	54063670
105568	2299	ENSG00000105568	Homo sapiens	19	-	57385046	57422499
105576	12257	ENSG00000105576	Homo sapiens	19	-	12671017	12694078
105583	1452	ENSG00000105583	Homo sapiens	19	-	12639885	12643170
105605	2188	ENSG00000105605	Homo sapiens	19	-	59104401	59139007
105607	14613	ENSG00000105607	Homo sapiens	19	-	12862974	12871782
105609	11496	ENSG00000105609	Homo sapiens	19	-	59446085	59452979
105610	13732	ENSG00000105610	Homo sapiens	19	-	12856241	12859017
105612	11750	ENSG00000105612	Homo sapiens	19	-	12847023	12853335
105613	3956	ENSG00000105613	Homo sapiens	19	-	12810348	12846765
105617	10227	ENSG00000105617	Homo sapiens	19	-	59351193	59355258
105618	11957	ENSG00000105618	Homo sapiens	19	-	59310649	59326955
105619	11134	ENSG00000105619	Homo sapiens	19	-	59302132	59310867
105639	14314	ENSG00000105639	Homo sapiens	19	-	17788324	17819800
105640	6195	ENSG00000105640	Homo sapiens	19	-	17831727	17835118
105641	3824	ENSG00000105641	Homo sapiens	19	-	17843782	17865897
105642	4035	ENSG00000105642	Homo sapiens	19	-	17923111	17970930
105643	13742	ENSG00000105643	Homo sapiens	19	-	17972944	17985903
105647	2221	ENSG00000105647	Homo sapiens	19	-	18124966	18149927
105649	15732	ENSG00000105649	Homo sapiens	19	-	18168611	18175839
105650	15475	ENSG00000105650	Homo sapiens	19	-	18182010	18227229
105655	643	ENSG00000105655	Homo sapiens	19	-	18406625	18409943
105656	2668	ENSG00000105656	Homo sapiens	19	-	18414475	18493918
105662	8248	ENSG00000105662	Homo sapiens	19	-	18655425	18749757
105663	15978	ENSG00000105663	Homo sapiens	19	-	40900761	40921619
105664	16060	ENSG00000105664	Homo sapiens	19	-	18754584	18763114
105668	7880	ENSG00000105668	Homo sapiens	19	-	40849555	40861207
105669	7605	ENSG00000105669	Homo sapiens	19	-	18871323	18891206
105671	3648	ENSG00000105671	Homo sapiens	19	-	18891494	18900436
105672	11529	ENSG00000105672	Homo sapiens	19	-	40824499	40827613
105675	14980	ENSG00000105675	Homo sapiens	19	-	40732936	40746400
105676	10048	ENSG00000105676	Homo sapiens	19	-	19005471	19029978
105677	8547	ENSG00000105677	Homo sapiens	19	-	40728372	40730268
105679	14864	ENSG00000105679	Homo sapiens	19	-	40716154	40728061
105694	2206	ENSG00000105694	Homo sapiens	19	-	2489108	2489786
105695	5491	ENSG00000105695	Homo sapiens	19	-	40474868	40496547
105696	8566	ENSG00000105696	Homo sapiens	19	-	18584691	18592834
105697	9373	ENSG00000105697	Homo sapiens	19	-	40465250	40467886
105698	7904	ENSG00000105698	Homo sapiens	19	-	40451736	40462558
105699	9246	ENSG00000105699	Homo sapiens	19	-	40431399	40450703
105700	12045	ENSG00000105700	Homo sapiens	19	-	18529598	18541176
105701	2040	ENSG00000105701	Homo sapiens	19	-	18503568	18515383
105705	8650	ENSG00000105705	Homo sapiens	19	-	19248323	19292307
105707	15344	ENSG00000105707	Homo sapiens	19	-	40223250	40249315
105711	329	ENSG00000105711	Homo sapiens	19	-	40213374	40223192
105717	2333	ENSG00000105717	Homo sapiens	19	-	19533524	19590462
105722	11454	ENSG00000105722	Homo sapiens	19	-	47443561	47451113
105723	9162	ENSG00000105723	Homo sapiens	19	-	47426186	47438591
105726	14618	ENSG00000105726	Homo sapiens	19	-	19617009	19635475
105732	1598	ENSG00000105732	Homo sapiens	19	-	47264704	47277557
105737	14939	ENSG00000105737	Homo sapiens	19	-	47194317	47261797
105738	7630	ENSG00000105738	Homo sapiens	19	-	43089708	43390849
105755	8349	ENSG00000105755	Homo sapiens	19	-	48702712	48723236
105767	15481	ENSG00000105767	Homo sapiens	19	-	48818362	48835831
105771	10553	ENSG00000105771	Homo sapiens	19	-	48927148	48950904
105778	33	ENSG00000105778	Homo sapiens	7	-	32501701	32590304
105784	8761	ENSG00000105784	Homo sapiens	7	-	87095665	87297691
105792	11383	ENSG00000105792	Homo sapiens	7	-	89712435	89778313
105793	13376	ENSG00000105793	Homo sapiens	7	-	89813926	89854586
105808	7602	ENSG00000105808	Homo sapiens	7	-	102007194	102044425
105810	15631	ENSG00000105810	Homo sapiens	7	-	92072175	92301148
105819	11534	ENSG00000105819	Homo sapiens	7	-	102725109	102742368
105821	8918	ENSG00000105821	Homo sapiens	7	-	102740157	102772556
105825	5008	ENSG00000105825	Homo sapiens	7	-	93353243	93358152
105829	11689	ENSG00000105829	Homo sapiens	7	-	93430021	93471626
105835	8043	ENSG00000105835	Homo sapiens	7	-	105675970	105712874
105849	9696	ENSG00000105849	Homo sapiens	7	-	19701610	19715185
105851	9017	ENSG00000105851	Homo sapiens	7	-	106293160	106334801
105852	8212	ENSG00000105852	Homo sapiens	7	-	94827122	94863623
105854	8200	ENSG00000105854	Homo sapiens	7	-	94872111	94902320
105855	14036	ENSG00000105855	Homo sapiens	7	-	20337250	20421879
105856	11892	ENSG00000105856	Homo sapiens	7	-	106596696	106630209
105865	8963	ENSG00000105865	Homo sapiens	7	-	106991668	107006204
105866	13706	ENSG00000105866	Homo sapiens	7	-	21434192	21520965
105875	13224	ENSG00000105875	Homo sapiens	7	-	134520525	134546811
105877	15085	ENSG00000105877	Homo sapiens	7	-	21549358	21907982
105879	9029	ENSG00000105879	Homo sapiens	7	-	107171822	107187260
105880	3513	ENSG00000105880	Homo sapiens	7	-	96487638	96492079
105887	13753	ENSG00000105887	Homo sapiens	7	-	135262049	135312647
105894	11183	ENSG00000105894	Homo sapiens	7	-	136562637	136679086
105926	16490	ENSG00000105926	Homo sapiens	7	-	24579526	24694022
105928	5869	ENSG00000105928	Homo sapiens	7	-	24704499	24764164
105929	10708	ENSG00000105929	Homo sapiens	7	-	138041580	138133481
105939	5096	ENSG00000105939	Homo sapiens	7	-	138378808	138445006
105948	13211	ENSG00000105948	Homo sapiens	7	-	138469064	138525086
105953	8713	ENSG00000105953	Homo sapiens	7	-	44612696	44715193
105954	5767	ENSG00000105954	Homo sapiens	7	-	25230714	25234630
105963	14617	ENSG00000105963	Homo sapiens	7	-	904066	960811
105967	2039	ENSG00000105967	Homo sapiens	7	-	115362448	115458103
105971	13059	ENSG00000105971	Homo sapiens	7	-	115926532	115935830
105972	151	ENSG00000105972	Homo sapiens	7	-	882717	902597
105974	13050	ENSG00000105974	Homo sapiens	7	-	115952075	115988466
105976	14005	ENSG00000105976	Homo sapiens	7	-	116099682	116225676
105982	10511	ENSG00000105982	Homo sapiens	7	-	156117523	156162579
105983	9302	ENSG00000105983	Homo sapiens	7	-	156166332	156378663
105989	14798	ENSG00000105989	Homo sapiens	7	-	116704518	116750579
105991	7412	ENSG00000105991	Homo sapiens	7	-	27099141	27102150
105996	3170	ENSG00000105996	Homo sapiens	7	-	27106499	27108919
105997	3278	ENSG00000105997	Homo sapiens	7	-	27112334	27133164
106003	2250	ENSG00000106003	Homo sapiens	7	-	2524714	2535334
106004	3606	ENSG00000106004	Homo sapiens	7	-	27147521	27149812
106006	7388	ENSG00000106006	Homo sapiens	7	-	27151641	27153893
106009	136	ENSG00000106009	Homo sapiens	7	-	2544041	2561854
106012	5832	ENSG00000106012	Homo sapiens	7	-	2565158	2617062
106013	14257	ENSG00000106013	Homo sapiens	7	-	117651953	117669977
106018	15823	ENSG00000106018	Homo sapiens	7	-	158513628	158630410
106025	15170	ENSG00000106025	Homo sapiens	7	-	120214612	120285413
106028	852	ENSG00000106028	Homo sapiens	7	-	141084628	141096725
106031	3662	ENSG00000106031	Homo sapiens	7	-	27203024	27206250
106034	13306	ENSG00000106034	Homo sapiens	7	-	120416032	120724730
106038	3239	ENSG00000106038	Homo sapiens	7	-	27248689	27252717
106049	8038	ENSG00000106049	Homo sapiens	7	-	27531588	27669127
106052	16342	ENSG00000106052	Homo sapiens	7	-	27746263	27835911
106066	2072	ENSG00000106066	Homo sapiens	7	-	29001374	29152638
106069	4867	ENSG00000106069	Homo sapiens	7	-	29200646	29520468
106070	4663	ENSG00000106070	Homo sapiens	7	-	50625260	50828652
106077	7192	ENSG00000106077	Homo sapiens	7	-	72788363	72791120
106078	2829	ENSG00000106078	Homo sapiens	7	-	51051404	51351990
106080	6885	ENSG00000106080	Homo sapiens	7	-	30019346	30032822
106086	2774	ENSG00000106086	Homo sapiens	7	-	30034566	30136621
106089	6074	ENSG00000106089	Homo sapiens	7	-	72751472	72771925
106100	4066	ENSG00000106100	Homo sapiens	7	-	30430672	30484833
106105	7903	ENSG00000106105	Homo sapiens	7	-	30600706	30640168
106113	4231	ENSG00000106113	Homo sapiens	7	-	30658725	30706244
106121	10457	ENSG00000106121	Homo sapiens	7	-	30777558	30898526
106123	15989	ENSG00000106123	Homo sapiens	7	-	142262914	142278967
106125	4993	ENSG00000106125	Homo sapiens	7	-	30917993	30931656
106128	15748	ENSG00000106128	Homo sapiens	7	-	30970161	30990114
106133	1437	ENSG00000106133	Homo sapiens	7	-	72056771	72063222
106144	3710	ENSG00000106144	Homo sapiens	7	-	142695524	142714906
106178	6872	ENSG00000106178	Homo sapiens	7	-	75279050	75280969
106211	2127	ENSG00000106211	Homo sapiens	7	-	75769859	75771548
106236	4054	ENSG00000106236	Homo sapiens	7	-	98084540	98097117
106244	12712	ENSG00000106244	Homo sapiens	7	-	98830525	98844228
106245	6535	ENSG00000106245	Homo sapiens	7	-	98844537	98855175
106246	1498	ENSG00000106246	Homo sapiens	7	-	98852298	98874306
106258	7084	ENSG00000106258	Homo sapiens	7	-	99083759	99115555
106261	15396	ENSG00000106261	Homo sapiens	7	-	99451155	99473339
106263	2517	ENSG00000106263	Homo sapiens	7	-	2361000	2386901
106266	10740	ENSG00000106266	Homo sapiens	7	-	2261167	2320625
106268	10755	ENSG00000106268	Homo sapiens	7	-	2248383	2257306
106278	14037	ENSG00000106278	Homo sapiens	7	-	121300395	121489324
106290	2642	ENSG00000106290	Homo sapiens	7	-	99542638	99554915
106299	4851	ENSG00000106299	Homo sapiens	7	-	123109237	123176352
106302	9492	ENSG00000106302	Homo sapiens	7	-	123272456	123304765
106304	9560	ENSG00000106304	Homo sapiens	7	-	123352565	123398695
106305	10309	ENSG00000106305	Homo sapiens	7	-	6015408	6029990
106327	10891	ENSG00000106327	Homo sapiens	7	-	100055975	100077109
106328	10286	ENSG00000106328	Homo sapiens	7	-	127020925	127029079
106330	8521	ENSG00000106330	Homo sapiens	7	-	100047661	100050932
106331	5852	ENSG00000106331	Homo sapiens	7	-	127037582	127043218
106333	9545	ENSG00000106333	Homo sapiens	7	-	100037924	100043730
106336	9076	ENSG00000106336	Homo sapiens	7	-	100021892	100036674
106341	12839	ENSG00000106341	Homo sapiens	7	-	31693372	31714593
106344	9070	ENSG00000106344	Homo sapiens	7	-	127737673	127771198
106346	3088	ENSG00000106346	Homo sapiens	7	-	6111102	6167717
106348	12619	ENSG00000106348	Homo sapiens	7	-	127819568	127837542
106351	5623	ENSG00000106351	Homo sapiens	7	-	99974770	100003778
106355	11696	ENSG00000106355	Homo sapiens	7	-	32491476	32496531
106366	3391	ENSG00000106366	Homo sapiens	7	-	100557172	100569026
106367	11479	ENSG00000106367	Homo sapiens	7	-	100584398	100591240
106392	8099	ENSG00000106392	Homo sapiens	7	-	7240414	7250505
106397	10050	ENSG00000106397	Homo sapiens	7	-	100635979	100647731
106399	11366	ENSG00000106399	Homo sapiens	7	-	7643100	7724763
106400	10113	ENSG00000106400	Homo sapiens	7	-	100647705	100654189
106404	6646	ENSG00000106404	Homo sapiens	7	-	100662094	100667836
106410	7476	ENSG00000106410	Homo sapiens	7	-	143726972	143729621
106415	758	ENSG00000106415	Homo sapiens	7	-	7974948	8095232
106436	4766	ENSG00000106436	Homo sapiens	7	-	101043326	101059296
106443	7733	ENSG00000106443	Homo sapiens	7	-	10980041	11175767
106459	5801	ENSG00000106459	Homo sapiens	7	-	129038791	129184156
106460	1262	ENSG00000106460	Homo sapiens	7	-	12217449	12243415
106462	2854	ENSG00000106462	Homo sapiens	7	-	148135408	148212347
106477	11008	ENSG00000106477	Homo sapiens	7	-	129823611	129868133
106483	2892	ENSG00000106483	Homo sapiens	7	-	37912247	37922903
106484	7497	ENSG00000106484	Homo sapiens	7	-	129913282	129933365
106511	3184	ENSG00000106511	Homo sapiens	7	-	15617368	15692833
106524	6991	ENSG00000106524	Homo sapiens	7	-	16605932	16651937
106526	15340	ENSG00000106526	Homo sapiens	7	-	149575235	149631002
106536	10038	ENSG00000106536	Homo sapiens	7	-	39012933	39470907
106537	3374	ENSG00000106537	Homo sapiens	7	-	16759876	16790684
106538	11637	ENSG00000106538	Homo sapiens	7	-	149666351	149669696
106540	93	ENSG00000106540	Homo sapiens	7	-	39572534	39579005
106541	11560	ENSG00000106541	Homo sapiens	7	-	16797963	16811133
106546	1847	ENSG00000106546	Homo sapiens	7	-	17304832	17349400
106554	1488	ENSG00000106554	Homo sapiens	7	-	132120164	132417373
106565	2574	ENSG00000106565	Homo sapiens	7	-	150119323	150129296
106571	14167	ENSG00000106571	Homo sapiens	7	-	41967072	42243137
106588	2011	ENSG00000106588	Homo sapiens	7	-	42922989	42938330
106591	6140	ENSG00000106591	Homo sapiens	7	-	42938464	42943976
106605	11830	ENSG00000106605	Homo sapiens	7	-	43764797	43813457
106608	13320	ENSG00000106608	Homo sapiens	7	-	43882030	43912756
106609	8048	ENSG00000106609	Homo sapiens	7	-	66023646	66060973
106610	13523	ENSG00000106610	Homo sapiens	7	-	66405075	66423948
106615	13957	ENSG00000106615	Homo sapiens	7	-	150794032	150847943
106617	2555	ENSG00000106617	Homo sapiens	7	-	150884136	151205249
106624	6750	ENSG00000106624	Homo sapiens	7	-	44110485	44120683
106628	1165	ENSG00000106628	Homo sapiens	7	-	44120812	44129655
106631	4764	ENSG00000106631	Homo sapiens	7	-	44144990	44147441
106633	12552	ENSG00000106633	Homo sapiens	7	-	44150395	44195563
106635	979	ENSG00000106635	Homo sapiens	7	-	72588622	72609960
106636	7498	ENSG00000106636	Homo sapiens	7	-	44207103	44220417
106638	23	ENSG00000106638	Homo sapiens	7	-	72621215	72630949
106648	15221	ENSG00000106648	Homo sapiens	7	-	151284444	151347946
106665	6012	ENSG00000106665	Homo sapiens	7	-	73341741	73458209
106682	1078	ENSG00000106682	Homo sapiens	7	-	73226642	73249365
106683	15940	ENSG00000106683	Homo sapiens	7	-	73136092	73174790
106686	13506	ENSG00000106686	Homo sapiens	9	-	4543386	4656508
106688	12979	ENSG00000106688	Homo sapiens	9	-	4480444	4577469
106689	16160	ENSG00000106689	Homo sapiens	9	-	125813710	125835257
106692	926	ENSG00000106692	Homo sapiens	9	-	107255822	107443220
106701	4790	ENSG00000106701	Homo sapiens	9	-	107250146	107354535
106714	16210	ENSG00000106714	Homo sapiens	9	-	39062764	39278456
106723	6103	ENSG00000106723	Homo sapiens	9	-	90193117	90283443
106733	8873	ENSG00000106733	Homo sapiens	9	-	76858809	76892953
106771	12100	ENSG00000106771	Homo sapiens	9	-	110817244	110922046
106772	6300	ENSG00000106772	Homo sapiens	9	-	78416112	78518458
106780	2263	ENSG00000106780	Homo sapiens	9	-	122402912	122516457
106785	4632	ENSG00000106785	Homo sapiens	9	-	99871395	99921309
106789	15272	ENSG00000106789	Homo sapiens	9	-	99926299	99994743
106799	16232	ENSG00000106799	Homo sapiens	9	-	100907233	100956295
106803	11307	ENSG00000106803	Homo sapiens	9	-	101024380	101032715
106804	14670	ENSG00000106804	Homo sapiens	9	-	122754437	122852375
106809	996	ENSG00000106809	Homo sapiens	9	-	94186070	94206758
106819	5197	ENSG00000106819	Homo sapiens	9	-	94258308	94284609
106823	4191	ENSG00000106823	Homo sapiens	9	-	94295657	94338158
106829	15224	ENSG00000106829	Homo sapiens	9	-	81376508	81531478
106852	4926	ENSG00000106852	Homo sapiens	9	-	124004677	124031041
106853	12840	ENSG00000106853	Homo sapiens	9	-	113365074	113401917
106868	15305	ENSG00000106868	Homo sapiens	9	-	113842886	113977377
106927	5405	ENSG00000106927	Homo sapiens	9	-	115862231	115880536
