#Species A	Chromosome A	Start A	End A	Species B	Chromosome B	Start B	End B	Size	P value
Homo sapiens	19	17021573	17647978	Mus musculus	8	73775024	74195546	23	6.662E-129
Homo sapiens	19	17726920	17819800	Mus musculus	8	74200195	74245206	3	6.728E-15
Homo sapiens	19	17831727	19339992	Mus musculus	8	72542481	73421313	46	2.625E-238
Homo sapiens	19	19430397	19635475	Mus musculus	8	72315149	72520263	9	1.611E-52
Homo sapiens	19	8781382	8870328	Mus musculus	9	18260636	18315309	3	6.728E-15
Homo sapiens	19	9073945	9135089	Mus musculus	9	18749094	19454174	3	1.346E-14
Homo sapiens	19	9185575	9238349	Mus musculus	9	19905205	20091080	2	3.281E-6
Homo sapiens	19	9781947	11234128	Mus musculus	9	20442233	21657079	40	2.864E-211
Homo sapiens	19	11296094	11550766	Mus musculus	9	21713470	21936259	14	4.465E-81
Homo sapiens	19	34785992	34898292	Mus musculus	7	38968835	39056367	3	6.728E-15
Homo sapiens	19	37528393	37667076	Mus musculus	7	36473862	36587976	2	5.468E-8
Homo sapiens	19	37763944	38313158	Mus musculus	7	36061564	36432390	10	4.409E-58
Homo sapiens	19	38377330	38408596	Mus musculus	7	35971437	36000359	2	5.468E-8
Homo sapiens	19	38556449	38704522	Mus musculus	7	35697443	35841499	2	5.468E-8
Homo sapiens	19	38867274	38996984	Mus musculus	7	35424033	35597695	2	5.468E-8
Homo sapiens	19	39482421	39683914	Mus musculus	7	34894571	35098570	5	5.032E-28
Homo sapiens	19	40183086	40555213	Mus musculus	7	31639349	31936073	15	1.375E-86
Homo sapiens	19	40632457	41335611	Mus musculus	7	30969190	31608794	35	4.711E-188
Homo sapiens	19	41519002	41708041	Mus musculus	7	30822073	30892633	4	1.472E-21
Homo sapiens	19	43071983	44215076	Mus musculus	7	29477868	30360497	29	1.035E-158
Homo sapiens	19	44266785	44722710	Mus musculus	7	29052900	29416034	17	1.908E-97
Homo sapiens	19	45007833	45179191	Mus musculus	7	28826736	28972310	4	1.472E-21
Homo sapiens	19	45389491	46006176	Mus musculus	7	27943678	28459617	21	2.772E-118
Homo sapiens	19	46041284	46293939	Mus musculus	7	27450246	27628282	3	8.074E-14
Homo sapiens	19	46390955	46641969	Mus musculus	7	26399640	26601932	11	3.650E-64
Homo sapiens	19	47032990	47328470	Mus musculus	7	25649639	25917507	10	1.543E-57
Homo sapiens	19	47394592	47639040	Mus musculus	7	25987859	26197905	11	3.650E-64
Homo sapiens	19	48549665	49016626	Mus musculus	7	25134241	25511082	17	1.908E-97
Homo sapiens	19	49839066	50898426	Mus musculus	7	19725566	20506462	39	1.303E-206
Homo sapiens	19	50959884	51218144	Mus musculus	7	19470057	19683694	12	7.193E-70
Homo sapiens	19	51492143	51690562	Mus musculus	7	17530053	17647742	5	5.032E-28
Homo sapiens	19	51796352	52046043	Mus musculus	7	17323793	17509328	9	1.611E-52
Homo sapiens	19	52113773	52750925	Mus musculus	7	16657291	17200342	15	4.126E-86
Homo sapiens	19	52874031	53038393	Mus musculus	7	16451298	16584844	5	1.006E-27
Homo sapiens	19	53163115	53392689	Mus musculus	7	13845027	14058798	5	5.032E-28
Homo sapiens	19	53491526	54406903	Mus musculus	7	52558002	53204326	41	1.322E-215
Homo sapiens	19	54484709	55220617	Mus musculus	7	52003908	52528014	33	1.767E-178
Homo sapiens	19	55347617	55743919	Mus musculus	7	51697857	51975214	13	1.664E-75
Homo sapiens	19	55817048	55920791	Mus musculus	7	51559642	51655399	3	6.728E-15
Homo sapiens	19	55985484	56075634	Mus musculus	7	51206042	51512748	3	6.728E-15
Homo sapiens	19	56101420	56348595	Mus musculus	7	50906442	51141174	13	9.983E-75
Homo sapiens	19	56452776	56613263	Mus musculus	7	50663650	50761308	8	2.908E-46
Homo sapiens	19	56646064	56696813	Mus musculus	7	50890077	50915515	2	1.640E-7
Homo sapiens	19	58988669	59207730	Mus musculus	7	3235151	3435658	6	4.955E-34
Homo sapiens	19	59289745	59542233	Mus musculus	7	3561415	3867105	10	6.613E-58
Homo sapiens	19	59557047	59713707	Mus musculus	7	3959661	4116315	5	1.006E-27
Homo sapiens	19	60216885	60898944	Mus musculus	7	4320316	5049780	32	1.182E-173
Homo sapiens	19	61290544	61388956	Mus musculus	7	6083091	6167739	3	6.728E-15
Homo sapiens	19	61607530	61680555	Mus musculus	7	6238182	6282887	2	5.468E-8
Homo sapiens	19	63161619	63206526	Mus musculus	7	13063690	13141665	2	5.468E-8
Homo sapiens	19	63287022	63345843	Mus musculus	7	13353442	13404207	2	5.468E-8
Homo sapiens	19	63482130	63776754	Mus musculus	7	13466526	13639993	11	3.650E-64
Homo sapiens	1	233396833	233734404	Mus musculus	13	14047072	14291870	4	1.472E-21
Homo sapiens	1	233780755	234113563	Mus musculus	13	13682676	13920160	2	5.468E-8
Homo sapiens	1	234372497	234511908	Mus musculus	13	12658175	13485891	2	5.468E-8
Homo sapiens	1	234624303	234834437	Mus musculus	13	12487642	12612715	3	6.728E-15
Homo sapiens	1	234916422	235130585	Mus musculus	13	12278803	12432999	2	5.468E-8
Homo sapiens	9	43564503	43862464	Mus musculus	13	64838899	65024486	2	3.281E-7
Homo sapiens	9	85427782	85808805	Mus musculus	13	58259015	58512505	6	2.478E-34
Homo sapiens	9	87745881	87904903	Mus musculus	13	59686772	59777145	2	5.468E-8
Homo sapiens	9	88069287	88159189	Mus musculus	13	59856776	59924462	2	1.094E-7
Homo sapiens	9	90193117	90380521	Mus musculus	13	51196249	51270556	2	5.468E-8
Homo sapiens	9	90796182	90983502	Mus musculus	13	51504133	51662453	2	5.468E-8
Homo sapiens	9	91115925	91260688	Mus musculus	13	51740694	51889042	4	1.472E-21
Homo sapiens	9	93015926	93225965	Mus musculus	13	52930493	53076408	2	5.468E-8
Homo sapiens	9	94012310	94566904	Mus musculus	13	49436954	49829628	9	1.611E-52
Homo sapiens	9	94749554	95122675	Mus musculus	13	49131679	49415680	5	5.032E-28
Homo sapiens	9	95253994	95481690	Mus musculus	13	48897122	49063386	2	5.468E-8
Homo sapiens	9	96360826	96441686	Mus musculus	13	62938244	62989506	2	5.468E-8
Homo sapiens	9	96528804	97119812	Mus musculus	13	63116294	63533053	2	5.468E-8
Homo sapiens	9	98037410	98457420	Mus musculus	13	64159582	64414018	6	2.478E-34
Homo sapiens	7	37854724	37958065	Mus musculus	13	19683587	19789629	3	6.728E-15
Homo sapiens	7	38184376	38298204	Mus musculus	13	19396929	19487664	3	6.055E-14
Homo sapiens	7	38246150	38637545	Mus musculus	13	19040240	19335170	4	1.325E-20
Homo sapiens	7	39572534	39714240	Mus musculus	13	17973687	18085150	2	5.468E-8
Homo sapiens	7	39956634	40866882	Mus musculus	13	16949689	17896836	3	6.728E-15
Homo sapiens	7	42915399	42943976	Mus musculus	13	14702568	14730251	3	1.346E-14
Homo sapiens	6	237101	356193	Mus musculus	13	30751930	30858796	2	5.468E-8
Homo sapiens	6	430139	638109	Mus musculus	13	30905788	31065916	2	5.468E-8
Homo sapiens	6	1555680	2190845	Mus musculus	13	31898515	32430437	2	5.468E-8
Homo sapiens	6	2608871	2787208	Mus musculus	13	32800748	32990009	3	1.346E-14
Homo sapiens	6	2778641	2917398	Mus musculus	13	33057182	33587865	3	5.382E-14
Homo sapiens	6	2893392	3102808	Mus musculus	13	33753272	34169876	5	1.006E-27
Homo sapiens	6	3169516	3401734	Mus musculus	13	34219092	34437051	3	6.728E-15
Homo sapiens	6	3966568	4080830	Mus musculus	13	34967398	35055678	4	1.472E-21
Homo sapiens	6	4651392	4949270	Mus musculus	13	35751749	35998197	2	5.468E-8
Homo sapiens	6	5053653	5716815	Mus musculus	13	36071329	36629461	2	5.468E-8
Homo sapiens	6	7052829	7363269	Mus musculus	13	37917908	38153298	4	1.472E-21
Homo sapiens	6	7671304	8009646	Mus musculus	13	38437802	38620339	2	5.468E-8
Homo sapiens	6	10803174	11152610	Mus musculus	13	41096393	41315774	6	4.955E-34
Homo sapiens	6	12825879	13595766	Mus musculus	13	42776168	43399541	3	6.728E-15
Homo sapiens	6	13682812	13819932	Mus musculus	13	43460875	43576342	3	6.728E-15
Homo sapiens	6	15354506	15771250	Mus musculus	13	44826640	45097465	2	5.468E-8
Homo sapiens	6	16346790	16869700	Mus musculus	13	45602910	46060345	2	5.468E-8
Homo sapiens	6	17501715	18095833	Mus musculus	13	46597516	47025087	4	1.472E-21
Homo sapiens	6	18229629	18372778	Mus musculus	13	47108943	47201479	4	1.472E-21
Homo sapiens	6	20510377	21340614	Mus musculus	13	29417175	30077537	2	5.468E-8
Homo sapiens	6	24234329	25019174	Mus musculus	13	24674058	25361818	11	3.650E-64
Homo sapiens	6	25387285	26205036	Mus musculus	13	23775318	24372664	13	6.656E-75
Homo sapiens	6	26266328	26297283	Mus musculus	13	21813967	21842377	2	5.468E-8
Homo sapiens	6	26491333	26618629	Mus musculus	13	23548870	23580716	2	5.468E-8
Homo sapiens	6	26705159	26767742	Mus musculus	13	23444972	23515735	2	1.094E-7
Homo sapiens	6	27323487	27387980	Mus musculus	13	22073389	22101637	2	5.468E-8
Homo sapiens	6	27942606	28033939	Mus musculus	13	21730449	21875239	6	4.955E-34
Homo sapiens	6	28335077	28378304	Mus musculus	13	21513728	21560378	3	6.728E-15
Homo sapiens	6	28579052	28611674	Mus musculus	13	21378298	21411488	2	5.468E-8
Homo sapiens	5	244618	577447	Mus musculus	13	74258963	74501453	6	7.433E-34
Homo sapiens	5	665405	746421	Mus musculus	13	74146926	74199725	2	5.468E-8
Homo sapiens	5	916856	971156	Mus musculus	13	74049908	74098342	2	5.468E-8
Homo sapiens	5	1062077	1165150	Mus musculus	13	73870542	73985060	2	5.468E-8
Homo sapiens	5	1254710	1577076	Mus musculus	13	73604669	73838143	6	2.478E-34
Homo sapiens	5	1851500	1869161	Mus musculus	13	73457324	73469631	2	5.468E-8
Homo sapiens	5	6652355	6810161	Mus musculus	13	69636840	69774535	3	6.728E-15
Homo sapiens	5	7449343	7954233	Mus musculus	13	68699657	69138419	4	1.472E-21
Homo sapiens	5	43480112	43741346	Mus musculus	13	120123124	120284312	4	2.944E-21
Homo sapiens	5	52119531	52441359	Mus musculus	13	115608485	115892172	4	1.472E-21
Homo sapiens	5	54309915	54365717	Mus musculus	13	113961816	114008306	2	5.468E-8
Homo sapiens	5	54434230	54866630	Mus musculus	13	113591102	113891189	7	1.660E-40
Homo sapiens	5	54957430	55431094	Mus musculus	13	113254317	113523106	4	1.472E-21
Homo sapiens	5	56147158	56292377	Mus musculus	13	112476386	112599191	2	5.468E-8
Homo sapiens	5	57785571	57828674	Mus musculus	13	111142824	111191047	2	5.468E-8
Homo sapiens	5	59928506	60119016	Mus musculus	13	109004625	109179751	2	5.468E-8
Homo sapiens	5	60205415	60494052	Mus musculus	13	108834640	108985175	3	6.728E-15
Homo sapiens	5	61637835	61960164	Mus musculus	13	107584520	107812189	3	6.728E-15
Homo sapiens	5	64022207	64350346	Mus musculus	13	105421243	105653973	3	6.728E-15
Homo sapiens	5	64480322	65158495	Mus musculus	13	104813137	105286766	7	1.660E-40
Homo sapiens	5	66290832	66528368	Mus musculus	13	103483638	104124541	2	5.468E-8
Homo sapiens	5	68425638	68924324	Mus musculus	13	101238298	101603382	12	2.877E-69
Homo sapiens	5	69356852	69460019	Mus musculus	13	100878021	101216466	2	2.187E-7
Homo sapiens	5	70232270	70399253	Mus musculus	13	100878021	101262534	3	5.382E-14
Homo sapiens	5	70787198	70988981	Mus musculus	13	100718488	100874025	2	5.468E-8
Homo sapiens	5	71438937	71690936	Mus musculus	13	100089605	100286495	3	6.728E-15
Homo sapiens	5	72148171	72506294	Mus musculus	13	99404933	99696339	4	1.472E-21
Homo sapiens	5	72830006	72913540	Mus musculus	13	99016800	99086922	3	6.728E-15
Homo sapiens	5	73958991	74197786	Mus musculus	13	97841598	98022988	5	1.006E-27
Homo sapiens	5	74668855	75048989	Mus musculus	13	97158283	97440803	5	5.032E-28
Homo sapiens	5	75734905	76067054	Mus musculus	13	96371759	96661877	3	6.728E-15
Homo sapiens	5	76150610	76209800	Mus musculus	13	96247256	96295182	2	5.468E-8
Homo sapiens	5	76361988	76418786	Mus musculus	13	96095256	96145289	2	5.468E-8
Homo sapiens	5	76542462	76824088	Mus musculus	13	95746303	95993005	2	5.468E-8
Homo sapiens	5	76960294	77107941	Mus musculus	13	95558898	95653636	2	5.468E-8
Homo sapiens	5	77692163	77980404	Mus musculus	13	94827751	95055247	2	5.468E-8
Homo sapiens	5	78108795	78463861	Mus musculus	13	94386846	94712971	4	4.416E-21
Homo sapiens	5	78568095	78845796	Mus musculus	13	94073712	94269644	2	5.468E-8
Homo sapiens	5	78944152	79131804	Mus musculus	13	93810677	93962238	2	5.468E-8
Homo sapiens	5	79313964	79534810	Mus musculus	13	93381046	93619035	3	6.728E-15
Homo sapiens	5	79739636	79901854	Mus musculus	13	93195851	93300765	3	6.728E-15
Homo sapiens	5	80292314	81082828	Mus musculus	13	91600767	92127653	5	5.032E-28
Homo sapiens	5	81303630	81649981	Mus musculus	13	91023156	91363592	3	1.346E-14
Homo sapiens	5	82387742	82685333	Mus musculus	13	89988526	90244264	2	1.094E-7
Homo sapiens	5	86599838	86744592	Mus musculus	13	85329082	85429091	2	5.468E-8
Homo sapiens	5	89725287	89861157	Mus musculus	13	81796805	81935915	4	1.472E-21
Homo sapiens	5	92944799	93473096	Mus musculus	13	77847983	78337845	2	5.468E-8
Homo sapiens	5	93880683	94646035	Mus musculus	13	76718860	77473638	3	6.728E-15
Homo sapiens	5	94752804	95184465	Mus musculus	13	75977355	76408814	8	2.908E-46
Homo sapiens	5	96023533	96169648	Mus musculus	13	74777321	74945958	2	5.468E-8
Homo sapiens	5	134102105	134397887	Mus musculus	13	55724443	55932786	7	1.660E-40
Homo sapiens	5	134697970	134815988	Mus musculus	13	56175538	56280162	2	5.468E-8
Homo sapiens	5	134897871	134942868	Mus musculus	13	56352559	56397752	2	5.468E-8
Homo sapiens	5	135198264	135318622	Mus musculus	13	56539716	56649863	4	1.472E-21
Homo sapiens	5	135496435	135720974	Mus musculus	13	56804413	56997137	2	5.468E-8
Homo sapiens	5	136981088	137117964	Mus musculus	13	58024533	58229674	2	5.468E-8
Homo sapiens	5	174800281	174888201	Mus musculus	13	54147024	54202132	2	5.468E-8
Homo sapiens	5	175597971	176018664	Mus musculus	13	54626698	54898129	12	2.877E-69
Homo sapiens	5	176170166	176969929	Mus musculus	13	55050793	55711803	23	6.662E-129
Homo sapiens	10	170643	725518	Mus musculus	13	9276228	9764560	2	5.468E-8
Homo sapiens	10	1075966	1769670	Mus musculus	13	8202154	8891614	3	6.728E-15
Homo sapiens	10	3099712	3205003	Mus musculus	13	6547409	6647971	2	5.468E-8
Homo sapiens	10	5396976	5558225	Mus musculus	13	3803000	3944595	5	5.032E-28
Homo sapiens	10	5714923	5924101	Mus musculus	13	3537395	3651018	3	6.728E-15
Homo sapiens	1	156799065	156816313	Mus musculus	1	176299050	176361515	2	5.468E-8
Homo sapiens	1	156842853	157085915	Mus musculus	1	175677427	176181056	8	1.454E-46
Homo sapiens	1	157408040	157442914	Mus musculus	1	175261942	175297826	2	5.468E-8
Homo sapiens	1	157512932	157677224	Mus musculus	1	175133489	175207889	4	2.944E-21
Homo sapiens	1	158017346	158190668	Mus musculus	1	174405505	174563105	8	1.454E-46
Homo sapiens	1	158261367	158883493	Mus musculus	1	173697262	174310664	17	3.815E-97
Homo sapiens	1	158915162	159121673	Mus musculus	1	173445364	173635380	5	5.032E-28
Homo sapiens	1	159232608	159604288	Mus musculus	1	173051792	173394724	22	1.838E-123
Homo sapiens	1	159741844	160260268	Mus musculus	1	172574699	172989493	7	6.642E-40
Homo sapiens	1	160306205	160648552	Mus musculus	1	172162946	172487241	4	1.472E-21
Homo sapiens	1	160734279	161105229	Mus musculus	1	171859070	172145528	5	1.006E-27
Homo sapiens	1	163437729	163681054	Mus musculus	1	169528515	169778872	2	5.468E-8
Homo sapiens	1	163867074	164143959	Mus musculus	1	169156219	169323928	4	1.472E-21
Homo sapiens	1	165075348	165112103	Mus musculus	1	168309431	168339937	2	5.468E-8
Homo sapiens	1	165154620	165364990	Mus musculus	1	168028284	168246954	4	1.472E-21
Homo sapiens	1	165456744	165789684	Mus musculus	1	167693891	167932765	3	6.728E-15
Homo sapiens	1	165865954	166388714	Mus musculus	1	167231994	167638229	6	2.478E-34
Homo sapiens	1	166414795	166550286	Mus musculus	1	167067984	167167069	3	6.728E-15
Homo sapiens	1	167341559	167866023	Mus musculus	1	166053832	166388486	7	1.660E-40
Homo sapiens	1	167926434	168310503	Mus musculus	1	165709810	166010851	6	2.478E-34
Homo sapiens	1	169421012	169577846	Mus musculus	1	164724014	164828843	3	6.728E-15
Homo sapiens	1	169721290	170679853	Mus musculus	1	163899319	164670687	6	2.478E-34
Homo sapiens	1	170768112	170902637	Mus musculus	1	163710820	163806728	2	5.468E-8
Homo sapiens	1	171713084	172228833	Mus musculus	1	162836596	163181297	9	3.222E-52
Homo sapiens	1	172395171	173383825	Mus musculus	1	162015165	162723069	4	1.472E-21
Homo sapiens	1	174698930	175518178	Mus musculus	1	160175397	160887080	3	6.728E-15
Homo sapiens	1	176164546	176767316	Mus musculus	1	159029278	159498556	4	1.472E-21
Homo sapiens	1	176960923	177153766	Mus musculus	1	158738253	158869664	2	5.468E-8
Homo sapiens	1	177261654	177465359	Mus musculus	1	158489180	158649141	3	6.728E-15
Homo sapiens	1	177529640	178155834	Mus musculus	1	157853373	158404459	7	1.660E-40
Homo sapiens	1	178390591	178738639	Mus musculus	1	157405252	157660029	3	6.728E-15
Homo sapiens	1	178867763	179326584	Mus musculus	1	156945634	157264574	5	5.032E-28
Homo sapiens	1	180618292	180911877	Mus musculus	1	155500167	155756824	7	1.660E-40
Homo sapiens	1	181025527	181189176	Mus musculus	1	155272339	155396846	3	6.728E-15
Homo sapiens	1	181259176	182309969	Mus musculus	1	154217886	155179916	10	2.204E-58
Homo sapiens	1	182925988	183210305	Mus musculus	1	153418594	153669181	2	5.468E-8
Homo sapiens	1	183281174	183553091	Mus musculus	1	153191628	153347933	4	1.472E-21
Homo sapiens	1	184532594	184696868	Mus musculus	1	152166547	152313295	4	1.472E-21
Homo sapiens	1	191251512	191487679	Mus musculus	1	145454630	145654058	5	5.032E-28
Homo sapiens	1	195274944	195436295	Mus musculus	1	141318960	141420327	3	6.728E-15
Homo sapiens	1	196138400	196168344	Mus musculus	1	140721763	140753431	2	5.468E-8
Homo sapiens	1	198787930	198905749	Mus musculus	1	138311848	138428088	2	5.468E-8
Homo sapiens	1	198975309	199407325	Mus musculus	1	137914624	138242681	6	2.478E-34
Homo sapiens	1	199448393	199745207	Mus musculus	1	137616638	137853461	7	1.660E-40
Homo sapiens	1	199859224	200252271	Mus musculus	1	137150158	137584682	7	1.660E-40
Homo sapiens	1	200358652	201045186	Mus musculus	1	136456769	137064258	8	1.454E-46
Homo sapiens	1	201114711	201465422	Mus musculus	1	136007819	136405351	11	3.650E-64
Homo sapiens	1	201541287	201586912	Mus musculus	1	135934092	135975732	2	5.468E-8
Homo sapiens	1	201711506	201744700	Mus musculus	1	135793777	135817954	2	5.468E-8
Homo sapiens	1	201862312	202089875	Mus musculus	1	135516448	135697618	3	2.018E-14
Homo sapiens	1	202308866	202595667	Mus musculus	1	135142683	135320789	5	5.032E-28
Homo sapiens	1	202538110	202921220	Mus musculus	1	134777190	135036357	4	1.472E-21
Homo sapiens	1	203064446	204085868	Mus musculus	1	133693975	134638342	17	1.908E-97
Homo sapiens	1	204582820	205012462	Mus musculus	1	132916422	133423938	7	1.660E-40
Homo sapiens	1	205038838	205384929	Mus musculus	1	132531357	132836650	10	2.204E-58
Homo sapiens	1	205909413	206035481	Mus musculus	1	196868094	196957754	2	5.468E-8
Homo sapiens	1	207823668	208097531	Mus musculus	1	194930597	195196476	8	1.454E-46
Homo sapiens	1	208568920	209374080	Mus musculus	1	194014666	194597407	2	5.468E-8
Homo sapiens	1	209499526	209614905	Mus musculus	1	193821311	193961892	2	5.468E-8
Homo sapiens	1	210181313	210344809	Mus musculus	1	193361244	193446551	2	5.468E-8
Homo sapiens	1	210525502	210686343	Mus musculus	1	193130669	193220920	3	6.728E-15
Homo sapiens	1	210805320	210866737	Mus musculus	1	192986566	193007131	2	5.468E-8
Homo sapiens	1	210926383	211513430	Mus musculus	1	192573908	192932822	8	1.454E-46
Homo sapiens	1	212521159	212904535	Mus musculus	1	191464495	191746170	3	6.728E-15
Homo sapiens	1	213807358	214663361	Mus musculus	1	190085914	190831719	2	5.468E-8
Homo sapiens	1	215670457	216107107	Mus musculus	1	188868527	189175306	2	5.468E-8
Homo sapiens	1	216525252	216681596	Mus musculus	1	188447529	188573204	2	5.468E-8
Homo sapiens	1	218153471	218512419	Mus musculus	1	187028121	187292641	5	5.032E-28
Homo sapiens	1	218768191	219054352	Mus musculus	1	186610655	186823358	4	1.472E-21
Homo sapiens	1	221460784	221635435	Mus musculus	1	184677388	184825785	2	5.468E-8
Homo sapiens	1	221781822	222100297	Mus musculus	1	184339298	184562483	3	6.728E-15
Homo sapiens	1	222368436	222447763	Mus musculus	1	184206096	184271737	2	1.094E-7
Homo sapiens	1	222437551	222688624	Mus musculus	1	182981368	183141568	4	2.944E-21
Homo sapiens	1	223495119	223683142	Mus musculus	1	183669117	183772483	2	5.468E-8
Homo sapiens	1	224064452	224253655	Mus musculus	1	182781282	182947700	5	2.013E-27
Homo sapiens	1	224399005	224662399	Mus musculus	1	182499055	182684296	4	1.472E-21
Homo sapiens	1	225124887	225572449	Mus musculus	1	181890603	182186375	3	6.728E-15
Homo sapiens	1	238321603	238842085	Mus musculus	1	176431956	176851950	2	5.468E-8
Homo sapiens	1	239727526	240031580	Mus musculus	1	177531515	177745862	5	5.032E-28
Homo sapiens	1	241354353	242080053	Mus musculus	1	178663794	179188334	3	1.346E-14
Homo sapiens	1	242582560	242682036	Mus musculus	1	179659945	179726640	2	5.468E-8
